gtdbId,K00368,K00370,K00376,K02567,K02575,K03385,K04561,K07234,K07673,K10535,K12266,K13771,K15864,K21563,K21564,contamination,completeness
RS_GCF_023634645.1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.51,96.54
RS_GCF_023634655.1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1.41,99.07
RS_GCF_023701485.1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.0,98.17
RS_GCF_023703465.1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0.0,100.0
RS_GCF_023716565.1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1.77,99.66
RS_GCF_023716665.1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1.36,99.65
RS_GCF_023721415.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.04,99.67
RS_GCF_023822025.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.98,97.52
RS_GCF_023983475.1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.41,99.93
RS_GCF_024054565.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1.15,96.55
RS_GCF_024129865.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,99.93
RS_GCF_024195295.1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0.46,100.0
RS_GCF_024199845.1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.61,99.96
RS_GCF_024267655.1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2.44,99.59
RS_GCF_024357955.1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,3.56,98.02
RS_GCF_024449095.1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1.08,99.47
RS_GCF_024623785.1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,5.94,99.35
RS_GCF_024700055.1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2.34,98.12
RS_GCF_024707505.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.91,99.84
RS_GCF_024707525.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.19,100.0
RS_GCF_024730785.1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.92,97.0
RS_GCF_024753255.1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.59,100.0
RS_GCF_025060895.1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.0,99.93
RS_GCF_900055185.1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0.98,100.0
RS_GCF_900060185.1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1.37,100.0
RS_GCF_900086705.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.72,99.37
RS_GCF_900087055.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.56,100.0
RS_GCF_900089835.1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1.66,99.63
RS_GCF_900093605.1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.62,100.0
RS_GCF_900100015.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.26,99.91
RS_GCF_900100175.1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1.08,99.92
RS_GCF_900101755.1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.43,99.84
RS_GCF_900101845.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.77,99.37
RS_GCF_900102165.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.04,99.67
RS_GCF_900102335.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.65,99.92
RS_GCF_900102435.1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,99.37
RS_GCF_900102465.1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.65,100.0
RS_GCF_900102875.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.65,100.0
RS_GCF_900104445.1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0.6,99.7
RS_GCF_900105985.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.17,99.66
RS_GCF_900106015.1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.42,99.78
RS_GCF_900107935.1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1.26,99.91
RS_GCF_900109315.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.02,99.5
RS_GCF_900109745.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.97,99.84
RS_GCF_900111295.1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.99,99.34
RS_GCF_900111755.1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.46,97.64
RS_GCF_900112475.1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,100.0
RS_GCF_900112865.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.03,100.0
RS_GCF_900113225.1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.93,99.61
RS_GCF_900113735.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.36,99.7
RS_GCF_900113905.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,100.0
RS_GCF_900114655.1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.89,97.41
RS_GCF_900114785.1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.76,100.0
RS_GCF_900115615.1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1.76,99.59
RS_GCF_900119795.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.34,99.33
RS_GCF_900128485.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.05,96.75
RS_GCF_900129905.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.09,100.0
RS_GCF_900143695.1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.6,99.91
RS_GCF_900156095.1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.0,100.0
RS_GCF_900156545.1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.55,99.18
RS_GCF_900166965.1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0.39,97.35
RS_GCF_900167155.1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0.62,100.0
RS_GCF_900167185.1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.44,97.41
RS_GCF_900167345.1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.06,98.91
RS_GCF_900167465.1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.65,100.0
RS_GCF_900174585.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.64,99.57
RS_GCF_900182585.1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.69,99.37
RS_GCF_900184265.1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.81,100.0
RS_GCF_900185615.1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.66,97.86
RS_GCF_900186835.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.02,99.55
RS_GCF_900187115.1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.0,99.59
RS_GCF_900187275.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,99.32
RS_GCF_900187565.1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0.54,99.66
RS_GCF_900187615.1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.5,100.0
RS_GCF_900188165.1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.04,99.83
RS_GCF_900188235.1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2.69,97.65
RS_GCF_900197685.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.36,99.51
RS_GCF_900197855.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,99.44
RS_GCF_900198405.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35,99.77
RS_GCF_900198605.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.41,99.84
RS_GCF_900198655.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.42,98.36
RS_GCF_900199375.1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.34,94.62
RS_GCF_900199545.1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,100.0
RS_GCF_900199585.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,98.36
RS_GCF_900217235.1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1.18,70.74
RS_GCF_900234795.1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,99.36
RS_GCF_900239185.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,99.16
RS_GCF_900239345.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.17,98.77
RS_GCF_900240215.1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.88,86.81
RS_GCF_900243745.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,99.41
RS_GCF_900299535.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.09,99.62
RS_GCF_900312675.1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.64,99.91
RS_GCF_900312815.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.57,99.62
RS_GCF_900451195.1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2.56,98.29
RS_GCF_900454865.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.44,99.77
RS_GCF_900454895.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1,94.75
RS_GCF_900456975.1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0.29,99.55
RS_GCF_900460465.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.29,99.97
RS_GCF_900460525.1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.46,99.95
RS_GCF_900460535.1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,8.58,100.0
RS_GCF_900475755.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.45,99.66
RS_GCF_900475885.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.44,95.25
RS_GCF_900476215.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.06,99.59
RS_GCF_900478135.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,100.0
RS_GCF_900537085.1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0.89,100.0
RS_GCF_900564145.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.77,99.74
RS_GCF_900604965.1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,100.0
RS_GCF_900636915.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.02,99.89
RS_GCF_900637395.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.37,99.88
RS_GCF_900637545.1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.0,99.62
RS_GCF_901411515.1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,100.0
RS_GCF_901472495.1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.0,100.0
RS_GCF_901764975.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.11,99.58
RS_GCF_902170305.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.55,99.95
RS_GCF_902170565.1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.41,99.79
RS_GCF_902170785.1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.37,99.95
RS_GCF_902196125.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,99.65
RS_GCF_902196135.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.12,99.82
RS_GCF_902497995.1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.96,100.0
RS_GCF_902498195.1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0.3,99.66
RS_GCF_902702915.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.79,100.0
RS_GCF_902726545.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,99.87
RS_GCF_902726565.1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.08,99.22
RS_GCF_903914075.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.48,99.57
RS_GCF_905120465.1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,98.68
RS_GCF_905120475.1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.69,98.4
RS_GCF_905175385.1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.14,100.0
RS_GCF_907164555.1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.17,98.59
RS_GCF_915403165.1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.0,100.0
RS_GCF_921292975.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.21,98.66
RS_GCF_921293875.1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.5,93.2
GB_GCA_000014225.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.51,100.0
GB_GCA_000024525.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.89,100.0
GB_GCA_000063505.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.54,98.91
GB_GCA_000063525.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,99.64
GB_GCA_000155695.1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1.35,100.0
GB_GCA_000155715.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.5,96.59
GB_GCA_000168735.1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.7,98.54
GB_GCA_000195205.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.54,81.94
GB_GCA_000252485.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.51,98.18
GB_GCA_000281065.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,99.12
GB_GCA_000292915.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6,99.9
GB_GCA_000314955.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.09,99.43
GB_GCA_000332255.1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.24,99.28
GB_GCA_000333335.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.87,91.35
GB_GCA_000381605.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.86,100.0
GB_GCA_000383895.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.41,99.87
GB_GCA_000406005.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7,84.35
GB_GCA_000415505.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.62,99.7
GB_GCA_000470535.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.83,99.86
GB_GCA_000471045.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,98.1
GB_GCA_000497835.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.93,99.29
GB_GCA_000517005.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.76,97.33
GB_GCA_000517565.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.68,87.91
GB_GCA_000518865.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.42,98.57
GB_GCA_000522425.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.55,91.07
GB_GCA_000525025.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,99.57
GB_GCA_000531095.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.97,91.44
GB_GCA_000585015.1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.15,96.51
GB_GCA_000586435.1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.67,91.8
GB_GCA_000620185.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.24,99.53
GB_GCA_000620205.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.12,100.0
GB_GCA_000688615.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,100.0
GB_GCA_000696115.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.86,100.0
GB_GCA_000715635.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21,99.57
GB_GCA_000715685.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2,84.12
GB_GCA_000715855.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.79,82.9
GB_GCA_000716465.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.51,99.58
GB_GCA_000717735.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.06,99.67
GB_GCA_000719025.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7,98.65
GB_GCA_000719695.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.02,99.47
GB_GCA_000720535.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.98,99.84
GB_GCA_000720555.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.54,99.91
GB_GCA_000720805.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.93,100.0
GB_GCA_000721275.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.41,99.49
GB_GCA_000733415.1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.02,99.53
GB_GCA_000737985.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.64,98.49
GB_GCA_000739635.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.9,100.0
GB_GCA_000759445.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.16,99.68
GB_GCA_000761495.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.41,99.93
GB_GCA_000817735.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.89,98.96
GB_GCA_000824785.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.75,98.69
GB_GCA_000824805.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.41,98.69
GB_GCA_000824845.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.61,99.1
GB_GCA_000828075.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.41,99.52
GB_GCA_000828975.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.41,81.82
GB_GCA_000831005.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.07,100.0
GB_GCA_000961645.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.11,89.71
GB_GCA_001007665.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36,96.06
GB_GCA_001017865.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.44,99.43
GB_GCA_001029295.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.21,98.28
GB_GCA_001038565.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.21,97.35
GB_GCA_001184405.1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.28,86.53
GB_GCA_001189335.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2,52.09
GB_GCA_001189345.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.91,82.4
GB_GCA_001298545.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,100.0
GB_GCA_001298555.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.01,97.7
GB_GCA_001298575.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,99.89
GB_GCA_001310375.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.56,93.84
GB_GCA_001310555.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.6,89.19
GB_GCA_001313065.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.22,84.86
GB_GCA_001314865.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.22,99.18
GB_GCA_001314875.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.86,98.71
GB_GCA_001314905.1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.27,98.01
GB_GCA_001319865.1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,4.09,97.76
GB_GCA_001420605.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.37,98.79
GB_GCA_001423405.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,99.69
GB_GCA_001423525.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.29,99.71
GB_GCA_001425465.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.31,99.69
GB_GCA_001449105.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.65,99.68
GB_GCA_001464125.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,92.84
GB_GCA_001464355.1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.48,99.92
GB_GCA_001464665.1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2.61,96.58
GB_GCA_001464965.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.26,98.58
GB_GCA_001465025.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.97,93.88
GB_GCA_001512285.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.97,99.12
GB_GCA_001534745.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.48,99.58
GB_GCA_001542815.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.78,99.69
GB_GCA_001544595.2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1.01,99.19
GB_GCA_001550305.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.07,100.0
GB_GCA_001580565.1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.0,99.48
GB_GCA_001601825.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.03,98.3
GB_GCA_001626925.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.15,95.11
GB_GCA_001627335.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.37,92.83
GB_GCA_001637315.1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,5.42,88.92
GB_GCA_001643555.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.41,61.31
GB_GCA_001657325.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.47,98.82
GB_GCA_001660395.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.42,99.58
GB_GCA_001665255.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.03,99.09
GB_GCA_001667265.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2,100.0
GB_GCA_001683905.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15,85.27
GB_GCA_001704275.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.96,99.91
GB_GCA_001725355.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.71,91.1
GB_GCA_001725945.1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,2.41,84.28
GB_GCA_001749745.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.69,99.93
GB_GCA_001767035.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.85,91.45
GB_GCA_001767945.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,85.12
GB_GCA_001769835.1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,2.01,90.72
GB_GCA_001770235.1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0.76,72.97
GB_GCA_001770355.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3.5,76.21
GB_GCA_001770575.1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1.45,87.76
GB_GCA_001770655.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2.08,95.39
GB_GCA_001770725.1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3.56,73.12
GB_GCA_001770785.1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1.64,90.31
GB_GCA_001771235.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,85.1
GB_GCA_001775395.1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3.48,94.51
GB_GCA_001785195.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,76.8
GB_GCA_001795535.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,65.39
GB_GCA_001798595.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.42,93.53
GB_GCA_001798715.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.84,84.82
GB_GCA_001799045.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.2,71.8
GB_GCA_001800005.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.75,75.47
GB_GCA_001800135.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.69,94.38
GB_GCA_001801365.1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.41,76.95
GB_GCA_001803565.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.56,81.1
GB_GCA_001804205.1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,91.33
GB_GCA_001804315.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,91.33
GB_GCA_001828295.1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4.95,80.77
GB_GCA_001828545.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,61.93
GB_GCA_001830555.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.23,96.86
GB_GCA_001870995.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.99,100.0
GB_GCA_001871515.1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0.85,88.18
GB_GCA_001874155.1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.37,97.67
GB_GCA_001890975.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.22,98.67
GB_GCA_001897435.1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1.72,97.13
GB_GCA_001898035.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.85,92.13
GB_GCA_001898225.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.87,96.23
GB_GCA_001898385.1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3.59,99.61
GB_GCA_001899715.1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1.05,98.81
GB_GCA_001914785.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.71,81.89
GB_GCA_001917435.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.42,92.74
GB_GCA_001942185.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.96,85.95
GB_GCA_001942255.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.66,96.18
